date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
198712,20.92,25.79,26.13,25.89,18.51,132.31,130.25,140.74,148.68,144.04,336.49,352.8,379.34,413.84,411.9,923.78,940.2,1034.18,1039.45,1029.11,5415.65,4908.7,4333.05,5831.15,5284
198801,21.51,26.88,27.4,27.18,19.08,147.87,139.33,150.64,157.87,151.06,377.41,383.93,401.99,430.77,438.32,1037.93,1039.49,1129.12,1048.74,1064.45,5856.3,5270.16,4659.59,5992.32,5598.14
198802,22.87,28.32,28.72,28.56,20.41,150.45,143.17,157.95,164.37,160.47,382.04,396.83,414.43,462.77,470.01,1039.82,1083.55,1178.08,1110.17,1126.19,5982.91,5349.72,4911.12,6509.79,6060.77
198803,24.34,30.2,30.68,30.66,21.99,162.96,159.96,170.82,175.96,172.74,415.58,425.53,429.42,486.16,496.94,1126.73,1181.51,1246.76,1160.17,1192.26,6252.75,5612.93,5113.58,6581.76,6090.92
198804,25.48,31.67,32.34,31.77,22.95,166.24,167.57,176.24,181.34,180.31,427.27,424.22,433,478.65,500.21,1115.51,1192.08,1240.24,1155.42,1240.75,5952,5375.08,4895.68,6308.11,6017.38
198805,26.02,32.12,33.23,32.21,23.17,170.46,171.49,181.25,184.48,182.09,423.22,422.53,437.85,480.04,506.99,1110.19,1202.36,1255.84,1140.38,1204.83,5900.65,5426.26,4967.15,6444.33,6119.81
198806,25.09,31.55,32.61,31.68,22.96,161.25,166.1,175.62,181.15,178.19,418.77,413.66,423.06,484.13,509.77,1102.72,1172.39,1241.09,1163.17,1215.01,5889.65,5412.13,4939.5,6540.17,6236.01
198807,25.58,28.12,27.84,28.84,20.9,163.73,173.53,166.53,161.02,161.35,435.61,443.73,451.64,458.92,476.9,1215.19,1268,1273.74,1213.51,1209.61,6569.63,5724.83,6756.82,5889.3,4759.4
198808,25.48,28.16,27.69,29.01,20.61,159.77,169.38,166.33,161.73,159.48,417.32,432.34,444.58,456.85,474.58,1167.56,1222.94,1277.67,1193,1207.7,6503.55,5627.3,6783.26,5855.78,4789.89
198809,24.68,27.55,27.27,28.27,20.1,153.13,162.15,161.39,158.86,156.5,398.86,420.67,434.27,454.46,467.3,1120.83,1180.96,1264.52,1186.09,1217.46,6308.79,5305.45,6582.36,5731.62,4599.34
198810,25.06,28.38,28.15,28.61,20.46,156.48,166.1,165.36,163.49,160.82,414.34,430.89,444.34,460.11,481.42,1171.75,1192.29,1306.15,1213.99,1281.77,6654.26,5580.54,6699.24,5944.42,4764.38
198811,24.46,27.66,27.61,27.51,20.38,152.23,164.69,164.61,163.2,159.67,407.59,434.93,448.51,461.93,488.43,1151.64,1200.09,1311.46,1228.02,1308.53,6767.11,5830.35,6793.39,6057.79,4959.7
198812,23.32,26.46,26.8,26.49,19.48,144.94,159.34,160.86,154.64,155.79,395.17,423.43,430.03,454.91,479.56,1117.11,1166.25,1243.31,1194.38,1276.48,6540.07,5748.75,6617.04,5995.44,4930.36
198901,23.8,27.66,27.74,27.63,19.84,152.26,165.63,166.53,158.62,160.07,412.44,434.64,441.6,465.47,476.8,1152.77,1198.84,1255.31,1199.77,1263,6694.33,5860.14,6711.79,6000.84,4933.32
198902,25.26,29.23,28.97,28.92,20.97,157.36,174.94,173.51,164.3,170.68,430.37,458.21,463.46,483.24,501.55,1206.27,1264.97,1329.65,1268.26,1361.27,7210.51,6232.87,7125.32,6358.28,5314.96
198903,25.17,29.41,29.06,29.29,21.44,158.09,177.01,175.59,165.11,171.38,429.68,460.15,463.4,483.43,498.91,1198.11,1261.07,1313.59,1264.83,1372.54,6972.54,6030.13,6976.2,6223.18,5141.02
198904,25.61,30.27,30.02,29.76,21.87,161.68,181.11,179.1,167.49,178.24,438.42,462.31,467.6,494.72,513.43,1191.56,1278.22,1348.22,1271.82,1412.58,7164.94,6048.32,7232.11,6373.97,5184.03
198905,26.52,31.37,30.88,30.2,22.31,168.96,190.34,185.97,171.51,188.23,461.89,483.4,488.57,514.21,531.84,1259.82,1344.9,1401.34,1333.82,1481.72,7592.44,6054.55,7553.48,6630.29,5359.75
198906,27.56,32.87,31.39,31.17,23.19,176.31,195.54,193.57,177.2,193.59,485.58,501.32,503.79,532.86,550.64,1300.26,1379.3,1439.4,1387.92,1518.87,7928.84,6214.03,7844.9,6856.54,5490.14
198907,27.67,33.28,30.44,30.32,21.18,188.35,191.82,185.78,181.22,184.7,514.92,495.48,542.43,521.18,529.73,1323.02,1374.61,1323.67,1403.31,1391.1,7614.12,8187.07,6393.04,6874.62,5377.31
198908,28.54,35.21,31.25,31.32,21.63,197.77,201.76,191.19,188.65,189.85,542.21,514,560.75,544.64,548.51,1436.87,1487.61,1394.19,1485.89,1476.36,8485.24,8961.64,6827.7,7359.98,5715.86
198909,29.38,35.2,31.46,32.31,22.12,204.49,207.13,196.75,193.99,195.42,555.96,528.32,587.2,559.94,554.71,1486.43,1541.85,1431.39,1534.5,1492.05,8457.85,9142.48,6972.15,7467.9,5831.99
198910,29.89,35.23,31.42,32.61,22.02,209.1,206.52,198.16,194.84,193,559.73,521.1,571.47,557.32,544.61,1487.48,1495.32,1382.64,1508.48,1494.55,8480.79,9040.13,6973.17,7498.94,5793.08
198911,28.05,33.25,29.89,31.43,20.43,199.93,191.27,187.35,183.06,177.41,538.32,487.8,535.09,527.91,516.24,1442.49,1440.25,1273.29,1461.16,1418.49,8482.86,8712.52,6841.54,7222.85,5756.5
198912,27.75,33.36,29.64,31.4,20.27,200.43,194.27,187.34,182.48,175.33,541.43,495.1,535.8,529.87,524.95,1470.56,1465.33,1274.45,1460.46,1425.68,8632.79,8891.35,6976.85,7289.29,5786.18
199001,27.74,33.18,29.29,30.93,20.02,201.55,193.42,186.53,180.81,175.3,540.4,497.32,528.51,535.91,519.93,1501.36,1491.56,1302.92,1477.97,1452.77,8645.67,9054.17,7275.95,7622.95,5829.49
199002,25.77,30.75,27.86,28.53,18.59,182.07,175.4,172.48,166.21,159.13,488.11,452.45,488.38,496.26,478.35,1395.67,1401.67,1198.6,1341.51,1303.98,7979.77,8522.73,6755.17,7033.69,5467.34
199003,26.39,31.36,28.09,29.4,18.97,188.05,181.6,176.54,171.65,162.56,503.17,459.39,495.96,500.6,489.43,1416.64,1417.12,1211.51,1355.51,1345.12,7953.98,8641.78,6874.28,7101.88,5538.71
199004,27.91,32.55,28.63,30.6,19.25,197.14,189.44,184.75,176.8,164.17,529.57,470.57,508.57,506.27,485.06,1469.07,1468.72,1229.75,1385.6,1334.41,8250.54,8958.94,6871.82,7126.04,5578.27
199005,27.29,31.47,28.34,30.03,18.83,189.02,182.36,180.61,171.47,154.61,515.98,460.65,491.05,476.39,456.29,1416.5,1406.86,1150.38,1310.37,1249.1,8276.67,8829.01,6598.45,6798.02,5321.59
199006,30.12,33.81,30.25,31.26,19.72,209.2,198.15,190.3,180.1,159.85,563.45,499.74,517.02,497.99,482.78,1568.77,1523.14,1263.6,1356.82,1347.76,9215.1,9757.54,7049.78,7199.38,5695.24
199007,27.19,31.39,29.33,29.57,19.31,181.63,185.1,187.14,176.84,172.33,492.31,499.8,503.96,510.05,468.87,1335.57,1375.05,1436.58,1400.66,1304.73,8994.05,7433.09,9949.89,4756.21,5948.11
199008,26.03,29.6,28.56,28.8,18.46,171.99,176.86,178.56,172.24,164.8,469.64,491.2,485.74,485.78,444.61,1307.76,1342.11,1388.05,1363.41,1275.53,8897.3,7330.37,10139.53,4678.66,5789.77
199009,21.85,25.37,24.98,25.57,16.11,146.6,152.47,155.96,153.66,145.46,403.73,423.67,429.6,438.64,397.86,1176.06,1183.92,1228.69,1231.05,1140,8118.56,6557.07,9411.42,4210.84,5133.52
199010,19.67,23.03,23.18,23.88,14.7,130.44,137.55,142.24,142.63,131.49,365.26,392.38,402,401.69,363.52,1107.1,1105.25,1104.16,1140.34,1056.26,7684.89,6199.25,9263.12,3914,4736.94
199011,18.5,21.66,21.63,22.31,13.71,122.11,129.79,136.27,136.05,121.23,347.48,369.62,384.48,387.51,342.17,1095.35,1068.09,1020.06,1113.88,1039.92,7794.42,6075.33,9149.58,3923.49,4746.6
199012,19.27,22.53,22.72,22.59,13.95,137.15,137.23,144.21,144.83,125.83,384.56,404.04,410.95,414.56,367.06,1193.88,1150.04,1127.45,1207.95,1095.79,8281.18,6521.58,9617.77,4141.62,4912.33
199101,19.49,22.56,22.86,23.18,13.98,142.96,144.19,150.44,150.24,131.15,409.44,420.28,425.15,428.88,375.99,1240.24,1194.89,1174.79,1252.83,1131.29,8525.24,6772.19,9754.02,4206.9,4932.57
199102,21.13,24.25,25.35,25.26,15.57,157.44,153.97,161.19,159.78,142.27,447.58,456.42,452.52,462.34,387.9,1344.08,1240.6,1273.95,1299.98,1188.84,8957.01,7179.11,9893.52,4441.67,5092.79
199103,24.23,27.37,28.66,28.39,17.63,177.15,169.74,176.88,171.9,161.68,489.19,507.24,485.55,500.04,419.62,1456.52,1351.17,1382.17,1394.85,1252.56,9667.86,7663.42,10342.46,4692.42,5465.51
199104,26.9,29.77,30.91,30.25,19.15,190.67,177.91,186.07,181.91,168.08,525.73,522.72,501.11,522.6,443.43,1523.28,1402.32,1424.52,1444.2,1287.11,10084.08,7793.78,10347.39,4755.19,5516.61
199105,27.46,30.08,31.37,30.39,19.43,187.75,179.46,187.49,184.92,170.3,511.28,517.7,514.94,533.79,449.3,1511.2,1393.2,1480.12,1465.1,1279.97,10072.48,7784.06,10315.51,4799.13,5479.27
199106,28.33,31.5,32.85,31.6,20.11,198.02,184.49,197.44,191.05,176.09,529.22,551.5,537.62,555.55,448.9,1608.75,1427.56,1564.04,1521.01,1344.74,10455.98,8153.86,10423.29,4967.89,5823.63
199107,25.75,28.89,30.3,26.35,18.63,172.17,172.42,172.61,168.14,158.39,487.82,486.05,475.26,480.68,491.49,1327.61,1348.29,1332.33,1421.59,1348.24,9059.47,10530.44,6126.23,4994.27,4230.44
199108,26.62,30.07,30.88,27.33,19.05,179.54,177.88,178.21,173.92,161.98,516.86,506.27,493.87,494.58,523.55,1406.11,1395.89,1361.94,1488.17,1442.18,9629.91,10829.74,6404.04,5229.27,4152.23
199109,27.68,31.33,31.61,27.94,19.64,186.76,183.99,183.94,179.68,166.46,544.3,526.05,504.72,513.17,553.88,1425.12,1428.86,1393.96,1529.35,1480.77,10057.14,10834.44,6558.65,5261.9,4211.28
199110,29.09,31.93,31.99,27.85,19.54,187.67,185.11,186.59,179.04,162.9,543.68,522.89,500.06,514.12,535.71,1417.5,1402.85,1382.56,1522.79,1460,9827.14,10681.52,6474.04,5248.99,4078.37
199111,31.32,33.2,32.5,29.02,19.83,192.21,188.28,191.68,180.01,165.75,558.91,529.08,505.53,527.1,555.56,1452.07,1406.74,1399.71,1561.34,1507.57,9956.97,10765.58,6586.06,5390.24,4102.18
199112,31.2,32.14,31.05,28.32,19.4,182.5,178.24,185.82,170.14,154.68,539.19,503.9,483.42,496.37,521.73,1410.2,1333.54,1342.87,1506.46,1407.8,9814.4,10120.48,6194.84,5163.19,3714.35
199201,33.28,33.41,32.76,29.01,20.39,203.01,190.52,195.58,179.86,166.77,616.86,557.49,516.95,547.38,579.41,1595.84,1451.23,1467.05,1629.22,1540.26,11301.8,10987.1,6689.71,5520.5,4237.4
199202,38.34,39.24,35.49,33.31,23.89,219.27,199.27,207.62,193.07,182.59,625.47,581.54,542.13,577.19,632.53,1593.59,1482.81,1480.21,1634.74,1634.03,10932.65,10739.39,6510.92,5525.81,4482.22
199203,38.41,41.81,36.58,35.14,26.61,219.66,204.56,208.89,201.58,193.17,626.55,592.55,561.41,592.13,671.84,1583.67,1523.1,1514.63,1665.44,1708.65,10934.35,10640.38,6604.63,5725.25,4961.99
199204,36.31,39.91,35.95,35.48,26.51,201.61,200.03,205.29,200.24,190.58,593.44,578.71,557.94,590.92,660.45,1490.09,1503.84,1472.84,1654.08,1664.78,10607.78,10421.6,6596.54,5623.19,4974.12
199205,33.61,39.07,34.26,34.23,25.91,189.03,193.16,199.41,195.63,189.8,559.46,567.72,552.35,591.68,676.64,1460.3,1511.37,1495,1709.78,1726.83,10656.64,10971.58,6953.93,5769.77,5449.63
199206,33.88,39.7,34.6,33.94,26.6,188.27,193.84,202.1,197.11,197.35,559.18,562.63,565.39,594.36,688.49,1459.32,1525.04,1511.89,1721.24,1720.75,10762.83,10956.3,6917.22,5748.79,5427.74
199207,36.93,35.23,32.4,30.97,24.51,191.04,198.03,193.67,183.34,188.44,550.95,526.54,508.84,546.17,558.52,1476.93,1413.07,1389.03,1512.83,1387.28,10524.57,8311.35,9191.4,6230.82,6888.42
199208,37.63,35.45,32.92,31.99,25.65,196.09,204.71,199.44,191.22,193.52,580.85,550.85,528.19,571.33,579.53,1551.99,1468.87,1437.51,1575.99,1414.41,11034.12,8610.07,9604.79,6421.85,6845.03
199209,35.96,34.63,32.32,31.29,24.99,188.11,197.35,198.38,189.87,186,555.1,538.99,514.83,562.33,559.68,1533.03,1428.13,1399.78,1547.22,1342.56,10945.55,8317.02,9492.86,6145.59,6219.34
199210,36.12,35.36,32.93,32.11,25.28,191.69,198.57,203.51,193.17,189.85,570.13,552.96,520.22,562.96,571.31,1538.53,1474.85,1421.69,1558.54,1347.1,11004.46,8577.82,9553.34,6133.15,6215.23
199211,37.24,35.95,34.01,32.9,25.79,200.81,206.36,208.47,195.33,194.6,603.86,572.1,530.62,574.72,577.74,1613.55,1483.4,1433.8,1588.25,1407.36,11219.55,8705.65,9363.02,6006.88,6185.74
199212,41.17,39.9,36.84,36.01,27.87,219.72,222.9,221.74,203.57,207.18,662.45,608.59,562.08,601.9,594.98,1724.21,1554.05,1487.21,1625.72,1459.68,11612.88,9105.44,9377.04,6151.27,6695.79
199301,41.91,41.37,38.6,37.54,29.37,223.09,228.37,227.05,215.64,216.39,682.86,642.22,569.12,625.31,619.22,1747.48,1581.85,1544.91,1689.68,1522.57,11512.7,9369.9,9642.71,6128.28,6870
199302,43.02,43.82,40.46,39.68,31.99,221.49,235.71,237.51,224.34,233.31,668.91,666.21,595.71,643.55,644.96,1763.15,1604.06,1588.12,1733.43,1587.33,11225.48,9457.81,9698.11,6320.7,7489.4
199303,39.92,41.84,39.93,39.5,32.36,203.81,224.67,236.46,229.05,237.04,614.47,667.52,603.18,645.96,657.83,1672.7,1601.51,1607.85,1782.55,1621.25,10867.11,9644.81,10136.44,6596.76,7632.46
199304,40.46,42.55,41.35,40.46,34.02,205.66,229.93,245.36,233.84,245.31,643.93,687.88,621.06,664.47,696.98,1718.1,1678.83,1668.9,1834.89,1650.84,10917.68,9961.22,10449.11,6613.09,7872.72
199305,39.05,40.83,40.25,39.74,33.61,199.8,222.59,241.13,228.13,234.7,615.63,670.67,602.03,653.54,686.15,1631.27,1634.31,1636.5,1802.08,1614.32,10256.4,9735.39,10399.1,6499.75,7942.23
199306,41.6,42.74,41.86,41.04,35.1,213.33,232.53,248.89,231.21,243.98,663.01,714.07,621.1,664.28,704.75,1742.72,1697.13,1663.2,1815.99,1653.64,10557.7,10140.27,10489.37,6577.7,7881.61
199307,47.79,48.34,47.62,43.42,32.71,251.65,247.61,256.48,256.42,243.54,656.86,630.88,682.42,644.88,673.31,1705.44,1643.47,1696.42,1613.98,1779.28,10376.73,9589.12,9955.41,7775.99,7801.86
199308,47.26,48.08,48.04,44.28,33.96,251.35,247.89,259.36,263.55,247.43,654.08,630.93,690.12,658.16,668.96,1660.76,1661.6,1712.84,1646.91,1779.85,10005.91,9611.97,10029.6,7959.48,7825.64
199309,49.36,50.7,49.84,45.83,35.01,260.07,261.94,271.61,276.92,255.39,680.37,660.9,712.69,676.25,686.63,1761.31,1716.35,1789.37,1698.03,1864.85,10355.05,9801.01,10385.04,8261.39,7993.07
199310,50.66,51.77,51.26,47.25,36.27,269.6,270.96,277.5,282.76,260.63,705.7,665.97,720.53,685.7,688.27,1766.48,1756.07,1787.95,1680.09,1863.75,10240.41,9610.83,10367.12,8355.83,7714.67
199311,53.3,53.98,53.73,48.92,37.68,280.14,276.57,280.3,286.11,262.59,719.09,657.5,725.02,684.29,715.42,1824.13,1760.32,1775.92,1661.87,1827.88,10695.55,9658.79,10330.23,8282.18,8140.83
199312,51.18,52.39,52.54,48.21,37.06,272.03,267.51,272.27,272.47,252.4,695.99,640.62,701.15,659.67,706.27,1779.81,1705.13,1733.03,1614.99,1736.93,10829.42,9483.75,9966.22,7953.62,8396.57
199401,51.7,52.8,53.4,48.66,37.76,277.92,278.36,284.08,275.96,261.86,723.6,678.75,738.33,681.28,725.27,1853.35,1798.02,1796.38,1648.55,1785.2,10817.59,9672.16,10014.21,8047.31,8776.58
199402,53.12,56.51,56.79,51.34,40.24,281.21,284.1,289.03,283.7,274.82,737.58,690.84,749.43,694.2,772.39,1902.35,1854.77,1865.13,1686.98,1823.22,10945.66,10035.93,10528.72,8270,9278.06
199403,51.49,57.4,56.5,51.27,40.24,280.59,284.5,289.15,277.99,270.23,730.67,703.41,753.92,679.07,757.57,1880.98,1854.35,1827.1,1637.91,1724.01,10728.89,9925.64,10116.71,7821.11,8800.28
199404,47.78,54.47,53.58,48,39.08,259.81,269.09,273.5,267.03,254.34,687.93,669.29,717.79,650.52,713.07,1775.56,1759.72,1741.24,1588.75,1681.56,10192.16,9512.2,9815.15,7438.05,8392.01
199405,46.43,54.28,52.93,47.76,39.71,255.94,270.62,278.12,270.86,259.95,676.84,684.12,723.35,655.29,724.13,1769.61,1774.1,1767.83,1622.09,1699.36,10325.13,9408.12,10088.39,7519.82,8554.55
199406,45.97,53.18,53.12,47.43,39.27,250.09,263.79,273.08,269.96,260.43,662.66,672.71,723.35,644.76,720.42,1764.09,1774.5,1766.69,1594.7,1663.15,10423.27,9758.93,10215.76,7530.24,8631.18
199407,48.59,49.78,51.91,49.3,36.7,243.5,242.76,248.24,253.13,236.24,613.66,624.51,600.95,619.35,600.95,1528,1524.86,1549.25,1532.77,1483.14,10322.31,9623.21,8394.82,6419.14,7854.21
199408,48.78,49.6,51.71,49.37,37.31,249.37,246.73,252.7,258.39,243.45,632.51,636.16,608.09,637.94,624.48,1561.44,1565.7,1604.21,1606.8,1559.96,10726.97,9921.01,8773.02,6633.21,8039.02
199409,50.79,51.77,53.97,50.78,38.59,272.36,260.08,261.24,269.43,254.26,694.13,662.34,636.14,647.85,662.8,1683.82,1652.08,1629.27,1649.64,1627.35,11416.95,10162.7,8869.21,6890.16,8170.5
199410,51.53,52.9,54.29,52.09,38.8,272.86,261.6,260.23,266.84,248.68,697.51,648.73,625.73,637.11,653.13,1678.22,1607.38,1596.26,1585.74,1578.78,11328.97,9758.44,8578.22,6644.34,7665.25
199411,51.15,53.42,54.09,52.93,38.77,278.02,261.44,257.65,261.99,239.45,719.25,647.65,623.9,627.22,640.57,1699.86,1622.04,1594,1577.62,1531.71,11662.55,9904.67,8905.97,6771.77,7655.02
199412,48.87,51.73,52.25,51.43,37.47,270.05,251.28,247.59,251.66,226.07,679.17,619.15,596.93,603.71,607.15,1632.81,1569.18,1521.02,1513.35,1431.29,11500.23,9392.72,8610.21,6382.59,7336.77
199501,47.55,51.4,52.23,51.45,37.27,274.09,256.48,252.75,255.77,228.66,690.83,640.45,608.38,623.13,624.02,1663.15,1579.78,1521.7,1522.97,1448.16,11549.36,9576.3,8643.79,6472.62,7476.12
199502,48.45,52.64,54.2,51.53,38.21,265.67,254.08,251.66,254.34,228.98,677.95,628.06,601.21,626.76,622.02,1672.92,1596.02,1543.8,1570.93,1479.62,11869.06,9874.28,9068.9,6593.6,7552.23
199503,49.8,54.99,55.28,52.03,39.61,275.13,263.12,260.11,263.4,241.62,716.19,645.27,625.58,655.32,657,1736.1,1677.05,1611.9,1630.45,1551.76,12249.49,10291.88,9271.69,6888.2,8014.93
199504,50.65,56.09,55.56,52.74,39.71,286.28,267.95,266.81,266.75,244.88,741.34,657.67,632.16,655.49,666.1,1777.22,1731.36,1637.75,1662.88,1556.59,12580.62,10603.17,9491.62,7026.21,8161.7
199505,51.97,57.88,56.91,53.81,41.5,288.14,270.5,276.52,274.63,252.17,743.16,661.65,641.59,669.72,674.69,1788.23,1760.29,1689.24,1672.72,1603.56,12884.01,10841.87,9749.77,7274.32,8559.71
199506,53.33,59.62,57.57,54.23,42.64,292.32,273.39,278.74,281.43,256.97,758.58,656.89,658.18,685.72,697.66,1823.45,1788.31,1720.26,1727.58,1674.81,13352.19,11125.14,10167.07,7623.63,9045.41
199507,55.91,57.35,55.5,50.16,38.84,264.73,268.44,267.77,265.22,268.82,671.93,673.79,666.63,644.41,665.62,1640.59,1801.5,1786.74,1724.77,1685.18,13505.54,10050.94,10593.89,7092.8,9479.48
199508,59.84,61.51,58.72,52.49,40.96,288.05,284.48,277.59,282.26,281.24,727.06,702.47,694.47,672.84,701.73,1776.81,1896.67,1851.17,1791.67,1734.81,13893.46,10380.25,11013.6,7357.28,9731.69
199509,62.51,64.92,61.39,54.55,42.68,290.24,288.97,282.83,290.93,291.11,729.42,708.86,705.7,694.99,727.78,1777.72,1928.79,1899.16,1822.6,1788.03,13874.08,10509.83,10935.4,7443.4,10115.56
199510,64.56,66.6,62.28,55.02,43.85,294.15,294.81,284.85,297.72,290.62,750.87,712.24,719.65,710.74,721.84,1847.59,1957,1931.46,1862.22,1807.64,14721.73,10967.52,11167.52,7835.64,10495.04
199511,60.38,62.41,59.02,53.55,42.54,273.68,275.27,269.67,284.28,274.54,730.93,683.62,701.58,685.04,696.67,1816.3,1869.35,1881.86,1860.44,1752.74,14879.94,11100.33,11207.96,7569.67,10054.36
199512,61.41,63.47,59.85,55.14,42.87,285.57,287.93,279.36,299.64,289.84,776.61,702.42,725.16,714.74,739.1,1896.54,1932.27,1955.21,1942.12,1849.8,15536.87,11376.25,11640.11,8091.81,10785.78
199601,62.83,65.7,60.9,55.91,43.23,292.3,297.31,287.88,306.77,298.47,779.11,716.34,745.11,727.1,742.86,1857.59,1946.7,1982.9,1962.46,1800.41,15593.87,11690.05,12036.39,8209.44,11088.17
199602,64.23,65.84,61.17,56.44,43.67,287.56,294.67,288.82,302.9,302.04,759.31,720.02,731.42,736.46,744,1887.17,1985.04,2021.39,1990.72,1836.33,16157.14,12022.27,12382.17,8492.52,11433.39
199603,66.42,67.23,63.01,57.73,44.97,301.72,308.64,291.04,307.13,304.96,799.64,746.38,735.51,750.96,754.77,1984.58,1998.02,2049.66,2003.17,1810.48,16303.01,12191.5,12514.36,8570.34,11654.42
199604,68.4,69.71,64.55,60.22,46.02,308.19,314.72,294.65,310.23,316.59,819.43,757.73,760.85,773.28,769.63,2000.84,2018.93,2085.93,2000.19,1855.1,16216.45,12337.02,12675.01,8742.87,11871.51
199605,74.51,76.45,70.3,63.51,48.82,340.13,339.96,300.78,321.63,336.75,871.61,790.38,774.86,784.54,773.76,2126.87,2117.85,2149.09,1999.92,1815.63,16438.37,12655.85,12840.97,8652.95,11867.61
199606,80.74,81.11,76.5,67.99,51.09,361.61,353.14,313.54,336.27,361.77,901.95,814.4,785.52,797.2,777.39,2189.84,2117.34,2171.35,2018.46,1816.7,17163.04,12754.24,12825.93,8840.6,12154.57
199607,71.08,69.22,68.78,69.3,45.13,332.45,327.69,329.8,332.24,325.64,803.4,808.08,791,795.26,781.13,2058.32,2050.99,2011.58,2019.65,1743.02,16680.11,12109.82,11170.22,7695.43,11535.94
199608,60.83,62.42,63.61,66.52,42.6,281.26,296.38,306.32,315.23,305.27,708.84,749.48,752.59,744.8,734.13,1878.42,1945.48,1910.87,1930.35,1648.49,15787.14,11547.94,10845.31,7377.53,10965.78
199609,63.62,65.09,65.38,69.05,44.42,302.17,315.11,313.69,329.91,320.65,766.77,798.03,794.15,794.75,764.79,1984.12,2062.72,2002.18,2016.58,1719.18,16061.7,11802.86,11251.35,7531.23,11241.18
199610,65.49,66.61,66.82,71.01,45.69,318.61,321.26,320.36,339.89,333.58,827.64,832.09,816.86,809.7,781.92,2097.35,2154.79,2059.13,2096.09,1780.64,17280.18,12358.91,11765.9,7766.87,11384.14
199611,61.97,65.12,65.66,71.91,45.84,303.24,314.61,323.93,345.88,335.25,774.3,808.32,819.2,825.81,779.07,2018,2182.42,2075.1,2147.14,1834.71,17511.73,12557.39,12270.89,8139.2,12029.41
199612,61.64,66.72,67.05,75.41,47.66,307.41,322.04,339.81,358.27,348.88,785.24,859.44,869.06,875.04,811.33,2137.44,2302.3,2204.75,2265.93,1993.46,18857.88,13457.02,13183.25,8804.71,12826.68
199701,61.14,67.67,68.18,77.12,48.45,312.84,326.4,351.57,365.69,355.33,780.97,863.1,884.61,875.98,818.11,2085.87,2303.82,2193.91,2270.91,2026.44,18550.31,13379.24,12881.08,8623.57,12496.26
199702,64.76,71.81,72.35,80.72,50.46,325.49,336.65,354.45,369.18,361.5,782.63,893.73,902.44,899.24,843.65,2134.08,2393.91,2269.35,2301.14,2125.76,20006.56,14109.46,13516.15,9041.67,12936.26
199703,61.67,68.5,70.6,79.71,50.74,295.89,328.67,350.34,371.54,369.04,728.86,888.82,905.49,905.65,854.49,2049.57,2424.41,2285.73,2349.53,2204.46,20110.48,13955.18,13486.92,9301.47,13290.07
199704,55.6,63.62,68.3,77.2,49.69,268.8,311.66,341.86,362.59,363.53,669.22,852.78,875.42,884,830.22,1900.52,2307.68,2216.68,2244.61,2120.97,18974.02,13546.17,13107.09,8781.82,12523.06
199705,52.79,61.53,65.8,75.38,48.34,257.28,310.34,339.44,369.56,365.23,660.22,868.4,905.75,889.08,846.45,1936.56,2369.8,2275.12,2301.8,2159.45,20507.08,13979.92,13764.27,9096.95,12981.12
199706,59.37,68.05,72.55,81.03,52.36,301.72,347.82,371.82,405.36,393.76,761.78,957.59,964.41,961.18,892.56,2124.67,2553.19,2392.88,2460.75,2321.77,22015.75,14903.01,14647.12,9541.41,13654.39
199707,74.01,77.07,78.52,74.11,49.63,383.61,396.67,378.31,369.05,361.06,850.65,871.41,881.37,870.76,841.94,2188.16,2235.14,2144.6,2250.32,1974.17,20920.59,18027.38,12822.19,9058.15,10863.12
199708,77.33,81.53,82.54,78.75,52.72,404.49,419.87,390.12,388.3,381.41,895.43,934.88,936.68,916.06,898.45,2339.05,2388.92,2320.26,2410.27,2090.3,22592.24,19459.82,14088.35,9634.78,11862.91
199709,82.15,85.14,84.86,81.8,54.8,419.64,425.76,407.39,396.93,395.2,919.95,945.73,945.02,912.31,904.62,2343.08,2390.11,2322.28,2359,2095.3,20945.28,18722.01,13254.67,9090.41,11487.54
199710,91.2,93.5,93.11,88.41,59.74,451.53,459.58,439.76,429.02,422.29,983.8,1010.54,1009.1,974.21,963.39,2463.26,2504.26,2457.77,2496.25,2161.04,21935.99,19736.29,14042.21,9679.77,12188.42
199711,86.45,90.29,89.09,86.67,58.88,422,434.39,420.68,415.98,408.46,921.18,975.5,971.99,950.91,927.99,2300.07,2358.97,2396.78,2397.06,2028.46,21461.28,18917.67,13575.57,9458.74,11868.99
199712,83.41,86.45,87.85,86.7,58.77,408.17,423.23,416.37,416.76,405.25,891.32,948.45,992.41,974.03,933.23,2316.13,2372.55,2468.36,2486.93,2097,22585.55,19941.46,13950.32,9881.46,12114.68
199801,79.26,83.4,86.49,86.61,59.55,405.25,414.04,422.74,432.63,413.89,901.42,938.34,1009.86,1019.26,958.58,2271.17,2416.3,2552.38,2639.98,2112.53,22818.47,20310.14,14417.52,10172.96,12694.7
